uid,kind,mobId,speciesId,locationId,subzoneId,spaceId,level,blender_x,blender_y,blender_z,runtime_x,runtime_z,actor_radius,runtime_enabled
wv3:L08-A:MOB-30:004,ordinary,MOB-30,cultist,L08,L08-A,surface,48,573,75,26.172,573,-75,0.46,false
wv3:L08-A:MOB-30:005,ordinary,MOB-30,cultist,L08,L08-A,surface,49,555,87,26.912,555,-87,0.46,false
wv3:L08-A:MOB-30:006,ordinary,MOB-30,cultist,L08,L08-A,surface,49,558,87,26.633,558,-87,0.46,false
wv3:L08-A:MOB-30:007,ordinary,MOB-30,cultist,L08,L08-A,surface,49,555,84,27.172,555,-84,0.46,false
wv3:L08-A:MOB-30:008,ordinary,MOB-30,cultist,L08,L08-A,surface,49,555,90,26.683,555,-90,0.46,false
wv3:L08-A:MOB-30:009,ordinary,MOB-30,cultist,L08,L08-A,surface,50,552,87,27.229,552,-87,0.46,false
wv3:L08-A:MOB-30:010,ordinary,MOB-30,cultist,L08,L08-A,surface,50,555,63,29.071,555,-63,0.46,false
wv3:L08-A:MOB-30:011,ordinary,MOB-30,cultist,L08,L08-A,surface,50,558,63,28.953,558,-63,0.46,false
wv3:L08-A:MOB-30:012,ordinary,MOB-30,cultist,L08,L08-A,surface,50,555,66,28.839,555,-66,0.46,false
wv3:L08-A:MOB-30:013,ordinary,MOB-30,cultist,L08,L08-A,surface,51,555,60,29.283,555,-60,0.46,false
wv3:L08-A:MOB-30:014,ordinary,MOB-30,cultist,L08,L08-A,surface,51,552,63,29.134,552,-63,0.46,false
wv3:L08-A:MOB-30:015,ordinary,MOB-30,cultist,L08,L08-A,surface,51,582,90,23.641,582,-90,0.46,false
wv3:L08-A:MOB-30:016,ordinary,MOB-30,cultist,L08,L08-A,surface,51,582,87,23.736,582,-87,0.46,false
wv3:L08-A:MOB-30:017,ordinary,MOB-30,cultist,L08,L08-A,surface,51,579,90,24.112,579,-90,0.46,false
wv3:L08-A:MOB-30:018,ordinary,MOB-30,cultist,L08,L08-A,surface,52,585,90,23.13,585,-90,0.46,false
wv3:L08-A:MOB-30:019,ordinary,MOB-30,cultist,L08,L08-A,surface,52,582,93,23.588,582,-93,0.46,false
wv3:L08-A:MOB-30:020,ordinary,MOB-30,cultist,L08,L08-A,surface,52,582,60,34.119,582,-60,0.46,false
wv3:L08-A:MOB-30:021,ordinary,MOB-30,cultist,L08,L08-A,surface,52,582,63,32.123,582,-63,0.46,false
wv3:L08-A:MOB-30:022,ordinary,MOB-30,cultist,L08,L08-A,surface,53,579,60,32.913,579,-60,0.46,false
wv3:L08-A:MOB-30:023,ordinary,MOB-30,cultist,L08,L08-A,surface,53,585,60,35.436,585,-60,0.46,false
wv3:L08-A:MOB-30:024,ordinary,MOB-30,cultist,L08,L08-A,surface,53,582,57,36.278,582,-57,0.46,false
wv3:L08-A:MOB-30:025,ordinary,MOB-30,cultist,L08,L08-A,surface,53,594,75,27.401,594,-75,0.46,false
wv3:L08-A:MOB-30:026,ordinary,MOB-30,cultist,L08,L08-A,surface,54,591,75,26.883,591,-75,0.46,false
wv3:L08-A:MOB-30:027,ordinary,MOB-30,cultist,L08,L08-A,surface,54,594,78,25.684,594,-78,0.46,false
wv3:L08-A:MOB-30:028,ordinary,MOB-30,cultist,L08,L08-A,surface,54,594,72,29.298,594,-72,0.46,false
wv3:L08-A:MOB-30:029,ordinary,MOB-30,cultist,L08,L08-A,surface,54,597,75,27.863,597,-75,0.46,false
wv3:L08-A:MOB-31:000,ordinary,MOB-31,v3_harpy,L08,L08-A,surface,50,624,42,56.542,624,-42,0.46,false
wv3:L08-A:MOB-31:001,ordinary,MOB-31,v3_harpy,L08,L08-A,surface,50,624,45,53.821,624,-45,0.46,false
wv3:L08-A:MOB-31:002,ordinary,MOB-31,v3_harpy,L08,L08-A,surface,50,627,42,55.627,627,-42,0.46,false
wv3:L08-A:MOB-31:003,ordinary,MOB-31,v3_harpy,L08,L08-A,surface,51,621,42,57.032,621,-42,0.46,false
wv3:L08-A:MOB-31:004,ordinary,MOB-31,v3_harpy,L08,L08-A,surface,51,624,39,59.17,624,-39,0.46,false
wv3:L08-A:MOB-31:005,ordinary,MOB-31,v3_harpy,L08,L08-A,surface,51,636,57,39.296,636,-57,0.46,false
wv3:L08-A:MOB-31:006,ordinary,MOB-31,v3_harpy,L08,L08-A,surface,52,636,54,41.978,636,-54,0.46,false
wv3:L08-A:MOB-31:007,ordinary,MOB-31,v3_harpy,L08,L08-A,surface,52,633,57,40.443,633,-57,0.46,false
wv3:L08-A:MOB-31:008,ordinary,MOB-31,v3_harpy,L08,L08-A,surface,52,639,57,38.043,639,-57,0.46,false
wv3:L08-A:MOB-31:009,ordinary,MOB-31,v3_harpy,L08,L08-A,surface,53,636,60,36.553,636,-60,0.46,false
wv3:L08-A:MOB-31:010,ordinary,MOB-31,v3_harpy,L08,L08-A,surface,53,612,57,43.805,612,-57,0.46,false
wv3:L08-A:MOB-31:011,ordinary,MOB-31,v3_harpy,L08,L08-A,surface,53,612,54,46.582,612,-54,0.46,false
wv3:L08-A:MOB-31:012,ordinary,MOB-31,v3_harpy,L08,L08-A,surface,54,615,57,43.661,615,-57,0.46,false
wv3:L08-A:MOB-31:013,ordinary,MOB-31,v3_harpy,L08,L08-A,surface,54,609,57,43.423,609,-57,0.46,false
wv3:L08-A:MOB-31:014,ordinary,MOB-31,v3_harpy,L08,L08-A,surface,54,612,60,41.073,612,-60,0.46,false
wv3:L08-A:MOB-31:015,ordinary,MOB-31,v3_harpy,L08,L08-A,surface,55,639,30,61.889,639,-30,0.46,false
wv3:L08-A:MOB-31:016,ordinary,MOB-31,v3_harpy,L08,L08-A,surface,55,636,30,62.895,636,-30,0.46,false
wv3:L08-A:MOB-31:017,ordinary,MOB-31,v3_harpy,L08,L08-A,surface,55,639,33,59.323,639,-33,0.46,false
wv3:L08-A:MOB-31:018,ordinary,MOB-31,v3_harpy,L08,L08-A,surface,56,639,27,64.373,639,-27,0.46,false
wv3:L08-A:MOB-31:019,ordinary,MOB-31,v3_harpy,L08,L08-A,surface,56,642,30,60.857,642,-30,0.46,false
wv3:L08-B:MOB-32:000,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,52,627,-99,83,627,99,1.05,false
wv3:L08-B:MOB-32:001,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,52,630,-99,83,630,99,1.05,false
wv3:L08-B:MOB-32:002,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,52,627,-96,83,627,96,1.05,false
wv3:L08-B:MOB-32:003,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,52,627,-102,83,627,102,1.05,false
wv3:L08-B:MOB-32:004,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,52,624,-99,83,624,99,1.05,false
wv3:L08-B:MOB-32:005,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,52,642,-87,83,642,87,1.05,false
wv3:L08-B:MOB-32:006,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,52,639,-87,83,639,87,1.05,false
wv3:L08-B:MOB-32:007,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,52,642,-90,83,642,90,1.05,false
wv3:L08-B:MOB-32:008,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,52,642,-84,83,642,84,1.05,false
wv3:L08-B:MOB-32:009,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,53,645,-87,83,645,87,1.05,false
wv3:L08-B:MOB-32:010,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,53,642,-111,83,642,111,1.05,false
wv3:L08-B:MOB-32:011,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,53,639,-111,83,639,111,1.05,false
wv3:L08-B:MOB-32:012,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,53,642,-108,83,642,108,1.05,false
wv3:L08-B:MOB-32:013,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,53,642,-114,83,642,114,1.05,false
wv3:L08-B:MOB-32:014,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,53,645,-111,83,645,111,1.05,false
wv3:L08-B:MOB-32:015,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,53,615,-84,83,615,84,1.05,false
wv3:L08-B:MOB-32:016,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,53,615,-87,83,615,87,1.05,false
wv3:L08-B:MOB-32:017,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,53,618,-84,83,618,84,1.05,false
wv3:L08-B:MOB-32:018,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,54,612,-84,83,612,84,1.05,false
wv3:L08-B:MOB-32:019,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,54,615,-81,83,615,81,1.05,false
wv3:L08-B:MOB-32:020,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,54,615,-114,83,615,114,1.05,false
wv3:L08-B:MOB-32:021,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,54,618,-114,83,618,114,1.05,false
wv3:L08-B:MOB-32:022,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,54,612,-114,83,612,114,1.05,false
wv3:L08-B:MOB-32:023,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,54,615,-117,83,615,117,1.05,false
wv3:L08-B:MOB-32:024,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,54,612,-111,83,612,111,1.05,false
wv3:L08-B:MOB-32:025,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,54,603,-99,83,603,99,1.05,false
wv3:L08-B:MOB-32:026,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,55,606,-99,83,606,99,1.05,false
wv3:L08-B:MOB-32:027,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,55,603,-96,83,603,96,1.05,false
wv3:L08-B:MOB-32:028,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,55,603,-102,83,603,102,1.05,false
wv3:L08-B:MOB-32:029,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,55,600,-99,83,600,99,1.05,false
wv3:L08-B:MOB-32:030,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,55,630,-72,83,630,72,1.05,false
wv3:L08-B:MOB-32:031,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,55,630,-75,83,630,75,1.05,false
wv3:L08-B:MOB-32:032,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,55,627,-72,83,627,72,1.05,false
wv3:L08-B:MOB-32:033,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,55,633,-72,83,633,72,1.05,false
wv3:L08-B:MOB-32:034,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,55,630,-69,83,630,69,1.05,false
wv3:L08-B:MOB-32:035,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,56,630,-126,83,630,126,1.05,false
wv3:L08-B:MOB-32:036,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,56,630,-123,83,630,123,1.05,false
wv3:L08-B:MOB-32:037,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,56,627,-126,83,627,126,1.05,false
wv3:L08-B:MOB-32:038,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,56,633,-126,83,633,126,1.05,false
wv3:L08-B:MOB-32:039,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,56,630,-129,83,630,129,1.05,false
wv3:L08-B:MOB-32:040,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,56,657,-99,83,657,99,1.05,false
wv3:L08-B:MOB-32:041,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,56,654,-99,83,654,99,1.05,false
wv3:L08-B:MOB-32:042,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,56,657,-96,83,657,96,1.05,false
wv3:L08-B:MOB-32:043,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,57,657,-102,83,657,102,1.05,false
wv3:L08-B:MOB-32:044,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,57,660,-99,83,660,99,1.05,false
wv3:L08-B:MOB-32:045,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,57,654,-72,83,654,72,1.05,false
wv3:L08-B:MOB-32:046,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,57,654,-75,83,654,75,1.05,false
wv3:L08-B:MOB-32:047,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,57,651,-72,83,651,72,1.05,false
wv3:L08-B:MOB-32:048,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,57,657,-72,83,657,72,1.05,false
wv3:L08-B:MOB-32:049,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,57,654,-69,83,654,69,1.05,false
wv3:L08-B:MOB-32:050,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,57,654,-126,83,654,126,1.05,false
wv3:L08-B:MOB-32:051,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,57,654,-123,83,654,123,1.05,false
wv3:L08-B:MOB-32:052,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,58,651,-126,83,651,126,1.05,false
wv3:L08-B:MOB-32:053,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,58,657,-126,83,657,126,1.05,false
wv3:L08-B:MOB-32:054,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,58,654,-129,83,654,129,1.05,false
wv3:L08-B:MOB-32:055,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,58,594,-81,83,594,81,1.05,false
wv3:L08-B:MOB-32:056,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,58,597,-81,83,597,81,1.05,false
wv3:L08-B:MOB-32:057,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,58,594,-84,83,594,84,1.05,false
wv3:L08-B:MOB-32:058,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,58,594,-78,83,594,78,1.05,false
wv3:L08-B:MOB-32:059,ordinary,MOB-32,v3_minotaur,L08,L08-B,surface,58,591,-81,83,591,81,1.05,false
wv3:L08-B:MOB-37:000,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,60,681,-132,98.523,681,132,0.46,false
wv3:L08-B:MOB-37:001,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,60,684,-132,99.95,684,132,0.46,false
wv3:L08-B:MOB-37:002,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,60,681,-135,98.939,681,135,0.46,false
wv3:L08-B:MOB-37:003,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,60,678,-132,96.284,678,132,0.46,false
wv3:L08-B:MOB-37:004,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,60,684,-135,100.32,684,135,0.46,false
wv3:L08-B:MOB-37:005,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,60,696,-144,101.927,696,144,0.46,false
wv3:L08-B:MOB-37:006,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,60,696,-147,102.245,696,147,0.46,false
wv3:L08-B:MOB-37:007,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,60,699,-144,101.495,699,144,0.46,false
wv3:L08-B:MOB-37:008,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,61,699,-141,101.199,699,141,0.46,false
wv3:L08-B:MOB-37:009,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,61,699,-147,101.795,699,147,0.46,false
wv3:L08-B:MOB-37:010,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,61,669,-147,89.284,669,147,0.46,false
wv3:L08-B:MOB-37:011,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,61,669,-144,88.74,669,144,0.46,false
wv3:L08-B:MOB-37:012,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,61,672,-147,92.391,672,147,0.46,false
wv3:L08-B:MOB-37:013,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,61,666,-147,86.422,666,147,0.46,false
wv3:L08-B:MOB-37:014,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,61,669,-150,90.033,669,150,0.46,false
wv3:L08-B:MOB-37:015,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,62,702,-123,98.705,702,123,0.46,false
wv3:L08-B:MOB-37:016,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,62,702,-126,98.987,702,126,0.46,false
wv3:L08-B:MOB-37:017,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,62,702,-120,98.421,702,120,0.46,false
wv3:L08-B:MOB-37:018,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,62,705,-123,97.52,705,123,0.46,false
wv3:L08-B:MOB-37:019,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,62,699,-126,99.687,699,126,0.46,false
wv3:L08-B:MOB-37:020,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,62,669,-114,83.776,669,114,0.46,false
wv3:L08-B:MOB-37:021,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,62,669,-117,84.225,669,117,0.46,false
wv3:L08-B:MOB-37:022,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,63,672,-114,86.557,672,114,0.46,false
wv3:L08-B:MOB-37:023,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,63,669,-111,83.322,669,111,0.46,false
wv3:L08-B:MOB-37:024,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,63,672,-117,87.079,672,117,0.46,false
wv3:L08-B:MOB-37:025,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,63,684,-159,103.556,684,159,0.46,false
wv3:L08-B:MOB-37:026,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,63,684,-156,102.97,684,156,0.46,false
wv3:L08-B:MOB-37:027,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,63,681,-159,102.905,681,159,0.46,false
wv3:L08-B:MOB-37:028,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,63,684,-162,104.189,684,162,0.46,false
wv3:L08-B:MOB-37:029,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,64,681,-156,101.965,681,156,0.46,false
wv3:L08-B:MOB-37:030,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,64,681,-99,93.901,681,99,0.46,false
wv3:L08-B:MOB-37:031,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,64,681,-102,94.324,681,102,0.46,false
wv3:L08-B:MOB-37:032,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,64,684,-99,95.803,684,99,0.46,false
wv3:L08-B:MOB-37:033,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,64,678,-99,91.082,678,99,0.46,false
wv3:L08-B:MOB-37:034,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,64,681,-96,93.464,681,96,0.46,false
wv3:L08-B:MOB-37:035,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,64,717,-135,89.699,717,135,0.46,false
wv3:L08-B:MOB-37:036,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,65,714,-135,92.4,714,135,0.46,false
wv3:L08-B:MOB-37:037,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,65,717,-132,89.518,717,132,0.46,false
wv3:L08-B:MOB-37:038,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,65,717,-138,89.876,717,138,0.46,false
wv3:L08-B:MOB-37:039,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,65,720,-135,86.784,720,135,0.46,false
wv3:L08-B:MOB-37:040,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,65,702,-102,96.687,702,102,0.46,false
wv3:L08-B:MOB-37:041,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,65,702,-105,96.98,702,105,0.46,false
wv3:L08-B:MOB-37:042,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,65,699,-102,97.215,699,102,0.46,false
wv3:L08-B:MOB-37:043,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,66,705,-102,95.665,705,102,0.46,false
wv3:L08-B:MOB-37:044,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,66,702,-99,96.394,702,99,0.46,false
wv3:L08-B:MOB-37:045,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,66,708,-159,98.536,708,159,0.46,false
wv3:L08-B:MOB-37:046,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,66,708,-156,98.428,708,156,0.46,false
wv3:L08-B:MOB-37:047,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,66,705,-159,100.403,705,159,0.46,false
wv3:L08-B:MOB-37:048,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,66,711,-159,96.282,711,159,0.46,false
wv3:L08-B:MOB-37:049,ordinary,MOB-37,v3_living_armor,L08,L08-B,surface,66,708,-162,98.523,708,162,0.46,false
wv3:L09-A:MOB-30:000,ordinary,MOB-30,cultist,L09,L09-A,surface,48,522,-189,99.421,522,189,0.46,false
wv3:L09-A:MOB-30:001,ordinary,MOB-30,cultist,L09,L09-A,surface,48,525,-189,100,525,189,0.46,false
wv3:L09-A:MOB-30:002,ordinary,MOB-30,cultist,L09,L09-A,surface,48,519,-189,98.972,519,189,0.46,false
wv3:L09-A:MOB-30:003,ordinary,MOB-30,cultist,L09,L09-A,surface,48,522,-186,96.056,522,186,0.46,false
wv3:L09-A:MOB-30:004,ordinary,MOB-30,cultist,L09,L09-A,surface,48,525,-186,96.63,525,186,0.46,false
wv3:L09-A:MOB-30:005,ordinary,MOB-30,cultist,L09,L09-A,surface,49,531,-207,125.929,531,207,0.46,false
wv3:L09-A:MOB-30:006,ordinary,MOB-30,cultist,L09,L09-A,surface,49,534,-207,126.409,534,207,0.46,false
wv3:L09-A:MOB-30:007,ordinary,MOB-30,cultist,L09,L09-A,surface,49,531,-210,129.202,531,210,0.46,false
wv3:L09-A:MOB-30:008,ordinary,MOB-30,cultist,L09,L09-A,surface,49,528,-210,128.868,528,210,0.46,false
wv3:L09-A:MOB-30:009,ordinary,MOB-30,cultist,L09,L09-A,surface,49,534,-210,129.505,534,210,0.46,false
wv3:L09-A:MOB-30:010,ordinary,MOB-30,cultist,L09,L09-A,surface,50,543,-186,101.635,543,186,0.46,false
wv3:L09-A:MOB-30:011,ordinary,MOB-30,cultist,L09,L09-A,surface,50,540,-186,100.702,540,186,0.46,false
wv3:L09-A:MOB-30:012,ordinary,MOB-30,cultist,L09,L09-A,surface,50,543,-183,98.292,543,183,0.46,false
wv3:L09-A:MOB-30:013,ordinary,MOB-30,cultist,L09,L09-A,surface,50,546,-186,102.561,546,186,0.46,false
wv3:L09-A:MOB-30:014,ordinary,MOB-30,cultist,L09,L09-A,surface,50,540,-183,97.389,540,183,0.46,false
wv3:L09-A:MOB-30:015,ordinary,MOB-30,cultist,L09,L09-A,surface,51,510,-213,130.415,510,213,0.46,false
wv3:L09-A:MOB-30:016,ordinary,MOB-30,cultist,L09,L09-A,surface,51,513,-213,130.664,513,213,0.46,false
wv3:L09-A:MOB-30:017,ordinary,MOB-30,cultist,L09,L09-A,surface,51,507,-213,130.162,507,213,0.46,false
wv3:L09-A:MOB-30:018,ordinary,MOB-30,cultist,L09,L09-A,surface,51,510,-216,133.553,510,216,0.46,false
wv3:L09-A:MOB-30:019,ordinary,MOB-30,cultist,L09,L09-A,surface,51,513,-216,133.673,513,216,0.46,false
wv3:L09-A:MOB-30:020,ordinary,MOB-30,cultist,L09,L09-A,surface,52,552,-204,125.759,552,204,0.46,false
wv3:L09-A:MOB-30:021,ordinary,MOB-30,cultist,L09,L09-A,surface,52,549,-204,125.431,549,204,0.46,false
wv3:L09-A:MOB-30:022,ordinary,MOB-30,cultist,L09,L09-A,surface,52,552,-201,122.688,552,201,0.46,false
wv3:L09-A:MOB-30:023,ordinary,MOB-30,cultist,L09,L09-A,surface,52,552,-207,128.211,552,207,0.46,false
wv3:L09-A:MOB-30:024,ordinary,MOB-30,cultist,L09,L09-A,surface,52,555,-204,126.021,555,204,0.46,false
wv3:L09-A:MOB-30:025,ordinary,MOB-30,cultist,L09,L09-A,surface,53,531,-231,136.984,531,231,0.46,false
wv3:L09-A:MOB-30:026,ordinary,MOB-30,cultist,L09,L09-A,surface,53,534,-231,136.33,534,231,0.46,false
wv3:L09-A:MOB-30:027,ordinary,MOB-30,cultist,L09,L09-A,surface,53,531,-234,136.709,531,234,0.46,false
wv3:L09-A:MOB-30:028,ordinary,MOB-30,cultist,L09,L09-A,surface,53,528,-234,137.439,528,234,0.46,false
wv3:L09-A:MOB-30:029,ordinary,MOB-30,cultist,L09,L09-A,surface,53,534,-234,135.936,534,234,0.46,false
wv3:L09-A:MOB-30:030,ordinary,MOB-30,cultist,L09,L09-A,surface,54,552,-168,86.369,552,168,0.46,false
wv3:L09-A:MOB-30:031,ordinary,MOB-30,cultist,L09,L09-A,surface,54,552,-171,88.509,552,171,0.46,false
wv3:L09-A:MOB-30:032,ordinary,MOB-30,cultist,L09,L09-A,surface,54,552,-165,84.23,552,165,0.46,false
wv3:L09-A:MOB-30:033,ordinary,MOB-30,cultist,L09,L09-A,surface,54,555,-168,87.216,555,168,0.46,false
wv3:L09-A:MOB-30:034,ordinary,MOB-30,cultist,L09,L09-A,surface,54,549,-171,87.628,549,171,0.46,false
wv3:L09-A:MOB-38:000,ordinary,MOB-38,v3_ash_imp,L09,L09-A,surface,63,576,-225,126.601,576,225,0.46,false
wv3:L09-A:MOB-38:001,ordinary,MOB-38,v3_ash_imp,L09,L09-A,surface,63,579,-225,125.525,579,225,0.46,false
wv3:L09-A:MOB-38:002,ordinary,MOB-38,v3_ash_imp,L09,L09-A,surface,63,576,-228,125.241,576,228,0.46,false
wv3:L09-A:MOB-38:003,ordinary,MOB-38,v3_ash_imp,L09,L09-A,surface,63,576,-222,127.533,576,222,0.46,false
wv3:L09-A:MOB-38:004,ordinary,MOB-38,v3_ash_imp,L09,L09-A,surface,63,573,-225,127.622,573,225,0.46,false
wv3:L09-A:MOB-38:005,ordinary,MOB-38,v3_ash_imp,L09,L09-A,surface,64,594,-234,110.119,594,234,0.46,false
wv3:L09-A:MOB-38:006,ordinary,MOB-38,v3_ash_imp,L09,L09-A,surface,64,591,-234,112.225,591,234,0.46,false
wv3:L09-A:MOB-38:007,ordinary,MOB-38,v3_ash_imp,L09,L09-A,surface,64,588,-234,114.297,588,234,0.46,false
wv3:L09-A:MOB-38:008,ordinary,MOB-38,v3_ash_imp,L09,L09-A,surface,64,588,-231,116.858,588,231,0.46,false
wv3:L09-A:MOB-38:009,ordinary,MOB-38,v3_ash_imp,L09,L09-A,surface,64,591,-213,125.034,591,213,0.46,false
wv3:L09-A:MOB-38:010,ordinary,MOB-38,v3_ash_imp,L09,L09-A,surface,65,591,-216,124.638,591,216,0.46,false
wv3:L09-A:MOB-38:011,ordinary,MOB-38,v3_ash_imp,L09,L09-A,surface,65,594,-213,124.341,594,213,0.46,false
wv3:L09-A:MOB-38:012,ordinary,MOB-38,v3_ash_imp,L09,L09-A,surface,65,588,-216,125.435,588,216,0.46,false
wv3:L09-A:MOB-38:013,ordinary,MOB-38,v3_ash_imp,L09,L09-A,surface,65,594,-216,123.767,594,216,0.46,false
wv3:L09-A:MOB-38:014,ordinary,MOB-38,v3_ash_imp,L09,L09-A,surface,65,576,-246,156.506,576,246,0.46,false
wv3:L09-A:MOB-38:015,ordinary,MOB-38,v3_ash_imp,L09,L09-A,surface,66,576,-243,154.307,576,243,0.46,false
wv3:L09-A:MOB-38:016,ordinary,MOB-38,v3_ash_imp,L09,L09-A,surface,66,579,-246,156.215,579,246,0.46,false
wv3:L09-A:MOB-38:017,ordinary,MOB-38,v3_ash_imp,L09,L09-A,surface,66,573,-246,156.63,573,246,0.46,false
wv3:L09-A:MOB-38:018,ordinary,MOB-38,v3_ash_imp,L09,L09-A,surface,66,576,-249,157.853,576,249,0.46,false
